subdistrict,NAME_1,populatiuon,sewage_2055,Subdistric,,,,,,,
Mariahu,Kaseru,31,0.00353192,980,,,,,,,
Mariahu,Patti Jiya Rai,3954,0.44837732,980,,,,,,,
Mariahu,Chak Bhaira,128,0.014480874,980,,,,,,,
Mariahu,Nonara,2728,0.309396245,980,,,,,,,
Mariahu,Bikapur,1268,0.143749169,980,,,,,,,
Mariahu,Mohanpur,273,0.030904306,980,,,,,,,
Mariahu,Asawan,3649,0.413764499,980,,,,,,,
Mariahu,Jitapur,1162,0.131740638,980,,,,,,,
Mariahu,Bhora,2105,0.238757833,980,,,,,,,
Mariahu,Jagdishpur,916,0.103838466,980,,,,,,,
Mariahu,Bharthipur,4236,0.480341202,980,,,,,,,
Mariahu,Sarai Deeh,4122,0.467449692,980,,,,,,,
Mariahu,Zam Deeh,3037,0.344362259,980,,,,,,,
Mariahu,Sikraur,2417,0.274077039,980,,,,,,,
Mariahu,Mai,3261,0.369792087,980,,,,,,,
Mariahu,Mahamadpur,899,0.101895909,980,,,,,,,
Mariahu,Phajiulha,2351,0.266660005,980,,,,,,,
Mariahu,Kohdaur,816,0.092536319,980,,,,,,,
Mariahu,Chungunpur,65,0.007417034,980,,,,,,,
Mariahu,Dubepur,453,0.051389444,980,,,,,,,
Mariahu,Katauna,1174,0.133153406,980,,,,,,,
Mariahu,Sakara,1034,0.117259764,980,,,,,,,
Mariahu,Chak Maigar,201,0.022780888,980,,,,,,,
Mariahu,Bahedua,282,0.031963882,980,,,,,,,
Mariahu,Noorpur,3956,0.448553917,980,,,,,,,
Mariahu,Seethupur,1490,0.169002401,980,,,,,,,
Mariahu,Ashapur,3878,0.439724115,980,,,,,,,
Mariahu,Sidhvan,5281,0.598837138,980,,,,,,,
Mariahu,Parmalpur,3298,0.374030392,980,,,,,,,
Mariahu,Kusaha,475,0.05386179,980,,,,,,,
Mariahu,Besahanpur,103,0.011655338,980,,,,,,,
Mariahu,Dehuwa,2135,0.242113157,980,,,,,,,
Mariahu,Basupur,3723,0.422241108,980,,,,,,,
Mariahu,Ghagharpur,1683,0.190900308,980,,,,,,,
Mariahu,Kaviruddinpur,719,0.081587366,980,,,,,,,
Mariahu,Narharpur,1487,0.168649209,980,,,,,,,
Mariahu,Kordaila,2954,0.335002669,980,,,,,,,
Mariahu,Madho Rampur,701,0.079468213,980,,,,,,,
Mariahu,Karaundi Khurd,243,0.027548981,980,,,,,,,
Mariahu,Prithavipur,2380,0.269838734,980,,,,,,,
Mariahu,Dubeypur,830,0.094125684,980,,,,,,,
Mariahu,Rasulaha,1632,0.18507264,980,,,,,,,
Mariahu,Kathawatiya,2820,0.319815411,980,,,,,,,
Mariahu,Khemapur,1406,0.159466215,980,,,,,,,
Mariahu,Karaundi Kala,1213,0.137568308,980,,,,,,,
Mariahu,Bhanpur,8540,0.968452629,980,,,,,,,
Mariahu,Araji Karaundi,168,0.019072371,980,,,,,,,
Mariahu,Kamruddinpur,5089,0.577115827,980,,,,,,,
Mariahu,Bhadkhin,3806,0.431600697,980,,,,,,,
Mariahu,Mishrauti,137,0.01554045,980,,,,,,,
Mariahu,Pachwal,5883,0.667179802,980,,,,,,,
Mariahu,Chak Chhangur,520,0.058983074,980,,,,,,,
Mariahu,Harihar Pur,4578,0.519192328,980,,,,,,,
Mariahu,Pathkhauli,799,0.090593763,980,,,,,,,
Mariahu,Ghorha,855,0.096951221,980,,,,,,,
Mariahu,Saraiya,710,0.080527789,980,,,,,,,
Mariahu,Jagdishpur,1859,0.21085566,980,,,,,,,
Mariahu,Pataila,2210,0.250589767,980,,,,,,,
Mariahu,Jamuwa,417,0.047327736,980,,,,,,,
Mariahu,Murkatiya,1778,0.201672667,980,,,,,,,
Mariahu,Sureri,10038,1.13833801,980,,,,,,,
Mariahu,Raipur,6234,0.706913909,980,,,,,,,
Mariahu,Araji Mafi,441,0.049976676,980,,,,,,,
Mariahu,Kochari,4365,0.494998673,980,,,,,,,
Mariahu,Heera Patti,1595,0.180834335,980,,,,,,,
Mariahu,Malethu,4301,0.487758235,980,,,,,,,
Mariahu,Raghoram Patti (Second),0,0,980,,,,,,,
Mariahu,Chak Karingwa,0,0,980,,,,,,,
Mariahu,Chak Baburiya,0,0,980,,,,,,,
Mariahu,Araji Karaundi,0,0,980,,,,,,,
Mariahu,Araji Ariyar,0,0,980,,,,,,,
Mariahu,Dhanauha (CT),9685,1.098250711,980,,,,,,,
Mariahu,,0,0,980,,,,,,,
Mariahu,,0,0,980,,,,,,,
Mariahu,,0,0,980,,,,,,,
Mariahu,,0,0,980,,,,,,,
Phulpur,Saraijeetrai Urf Pure Bhawa,2648,0.300327371,884,,,,,,,
Phulpur,Goberdhanpur,1762,0.199807122,884,,,,,,,
Phulpur,Sarai Jodhrai,1954,0.221596787,884,,,,,,,
Phulpur,Permanandpur,2135,0.242153076,884,,,,,,,
Phulpur,Sarai Todermal Urf Dandupur,1834,0.208029637,884,,,,,,,
Phulpur,Teliyabeer,1117,0.126626736,884,,,,,,,
Phulpur,Hatiya,1688,0.191379044,884,,,,,,,
Phulpur,Pure Fauzshah,1051,0.119226472,884,,,,,,,
Phulpur,Baraura,2821,0.319855845,884,,,,,,,
Phulpur,Chaturpur,861,0.097642369,884,,,,,,,
Phulpur,Chaq Faijulla Urf Bhauka,1347,0.152733222,884,,,,,,,
Phulpur,Chaq Piyaran Urf Paritapur,102,0.011511521,884,,,,,,,
Phulpur,Sarai Jaina,136,0.015417216,884,,,,,,,
Phulpur,Dhamaur,5764,0.653689966,884,,,,,,,
Phulpur,Devkipur Urf Bijulipur,1381,0.156638917,884,,,,,,,
Phulpur,Agra Patti,3415,0.38728047,884,,,,,,,
Phulpur,Buapur,2710,0.307316509,884,,,,,,,
Phulpur,Sarai Khwaza Urf Baghola,1793,0.20330169,884,,,,,,,
Phulpur,Poore Rudrashah,1285,0.145744084,884,,,,,,,
Phulpur,Chata,9370,1.062554539,884,,,,,,,
Phulpur,Bhawanigarh,1022,0.115937466,884,,,,,,,
Phulpur,Dhuripur,1151,0.13053243,884,,,,,,,
Phulpur,Sarai Khandev,2311,0.262092675,884,,,,,,,
Phulpur,Sarai Raijot,973,0.110387268,884,,,,,,,
Phulpur,Poore Pandey,511,0.057968733,884,,,,,,,
Phulpur,Sarai Jhanjha Urf Jhaliya,1013,0.114909651,884,,,,,,,
Phulpur,Chaq Fatima Urf Madhopur,1360,0.154172162,884,,,,,,,
Phulpur,Nagaepur,734,0.083252967,884,,,,,,,
Phulpur,Mohamadabad Urf Mialwan,2996,0.339795445,884,,,,,,,
Phulpur,Chandi Patti,1213,0.137521569,884,,,,,,,
Phulpur,Kerkatepur,1517,0.172056132,884,,,,,,,
Phulpur,Sarai Darashikoh Urf Mijhura,2409,0.273193071,884,,,,,,,
Phulpur,Chamarupur,1030,0.116759717,884,,,,,,,
Phulpur,Saraikhowaja,2545,0.288610287,884,,,,,,,
Phulpur,Mahuli,1764,0.200012685,884,,,,,,,
Phulpur,Hansrajpur,2962,0.33588975,884,,,,,,,
Phulpur,Shivpur,422,0.047896152,884,,,,,,,
Phulpur,Chaq Hafiz Urf Pooresital,1048,0.118815346,884,,,,,,,
Phulpur,Basrahi,2425,0.275043137,884,,,,,,,
Phulpur,Chaq Ali Pur,2463,0.279359958,884,,,,,,,
Phulpur,Yasinpur Urf Karnayeepur,4885,0.553991968,884,,,,,,,
Phulpur,Mohammadbad Urf Gopalpur,1552,0.175961827,884,,,,,,,
Phulpur,Sarai Gambhirdas Urf Bibipur,4048,0.459021917,884,,,,,,,
Phulpur,Gamrahta,5692,0.645467451,884,,,,,,,
Phulpur,Khalsa,1189,0.134849251,884,,,,,,,
Phulpur,Mulhapur,1684,0.190967918,884,,,,,,,
Phulpur,Chaq Moahammad Urf Risal,462,0.052418535,884,,,,,,,
Phulpur,Hasimpur Urf Benipur,1762,0.199807122,884,,,,,,,
Phulpur,Chaq Afzal Urf Poorelila,2487,0.282032275,884,,,,,,,
Phulpur,Tejpur,3606,0.408864574,884,,,,,,,
Phulpur,Chamrupur Urf Nandout,3187,0.361379547,884,,,,,,,
Phulpur,Poore Durgi,975,0.110592831,884,,,,,,,
Phulpur,Lokapur,901,0.102164752,884,,,,,,,
Phulpur,Sarai Danshah,406,0.046046086,884,,,,,,,
Phulpur,Chandoopur,522,0.059202111,884,,,,,,,
Phulpur,Sari Patti,2264,0.25674804,884,,,,,,,
Phulpur,Singaldeep,740,0.083869656,884,,,,,,,
Phulpur,Jamha,3025,0.343084451,884,,,,,,,
Phulpur,Nawab Urf Khanpur,1182,0.134027,884,,,,,,,
Phulpur,Newada,3114,0.353157032,884,,,,,,,
Phulpur,Chaq Piyaran,31,0.003494569,884,,,,,,,
Phulpur,Bakrabad,2157,0.244619831,884,,,,,,,
Phulpur,Chaq Sekhahmed Urf Pooredudi,480,0.054474164,884,,,,,,,
Phulpur,Kahli,7423,0.841780004,884,,,,,,,
Phulpur,Dhelha,1407,0.159516797,884,,,,,,,
Phulpur,Chandrawat Urf Poore Matadin,1760,0.199601559,884,,,,,,,
Phulpur,Chaq Bhikhauna,207,0.023434169,884,,,,,,,
Phulpur,Chaq Sheyam Urf Poore Hinchha,3315,0.375974512,884,,,,,,,
Phulpur,Chaq Ali Urf Poore Gopali,1871,0.212140895,884,,,,,,,
Phulpur,Bhawanapur,1863,0.211318643,884,,,,,,,
Phulpur,Karmha,1283,0.145538521,884,,,,,,,
Phulpur,Pahsi,1075,0.121898789,884,,,,,,,
Phulpur,Oharpur,1331,0.150883155,884,,,,,,,
Phulpur,Chaq Sekh Ahmed Urf Kusehta,3611,0.409481262,884,,,,,,,
Phulpur,Dariyapur Nandaut,459,0.052007409,884,,,,,,,
Phulpur,Batwansi Urf Poore Bihari,760,0.086130848,884,,,,,,,
Phulpur,Kiranw,5241,0.594282294,884,,,,,,,
Phulpur,Sarai Khundmir,1454,0.164861432,884,,,,,,,
Phulpur,Chaq Afrad Urf Mubarakpur,2873,0.325817169,884,,,,,,,
Phulpur,Sadalpur,633,0.071741446,884,,,,,,,
Phulpur,Mubrakpur,3109,0.352540343,884,,,,,,,
Phulpur,Satanpur,1563,0.177195204,884,,,,,,,
Phulpur,Hariram Patti Urf Katnae,4157,0.47135569,884,,,,,,,
Phulpur,Rajepursani Urf Rajjupur,1224,0.138754946,884,,,,,,,
Phulpur,Malaka,892,0.101136938,884,,,,,,,
Phulpur,Khansar,2280,0.258598106,884,,,,,,,
Phulpur,Sarai Sultan Urf Poore Makhdoo,2175,0.246675459,884,,,,,,,
Phulpur,Chaq Saiuddin Urf Pooremati,1053,0.119432035,884,,,,,,,
Phulpur,Chaq Shekhlal Urf Sadhopur,1222,0.138549382,884,,,,,,,
Phulpur,Chaq Kafa,136,0.015417216,884,,,,,,,
Phulpur,Kapsa,7561,0.857402783,884,,,,,,,
Phulpur,Amiliya,3629,0.411536891,884,,,,,,,
Phulpur,Sarai Lahuri,1195,0.13546594,884,,,,,,,
Phulpur,Chakerbhanpur Urf Chakiya,2291,0.259831484,884,,,,,,,
Phulpur,Khojapur,2407,0.272987508,884,,,,,,,
Phulpur,Sarai Madan,2828,0.320678097,884,,,,,,,
Phulpur,Badalpur,2500,0.283471215,884,,,,,,,
Phulpur,Rajepur,2271,0.257570292,884,,,,,,,
Phulpur,Udhopurkhagiya,3051,0.345962331,884,,,,,,,
Phulpur,Sisae Sipah,6908,0.783400145,884,,,,,,,
Phulpur,Madra,544,0.061668865,884,,,,,,,
Phulpur,Sarai Aerjani,807,0.091475483,884,,,,,,,
Phulpur,Gaharpur,1992,0.225913608,884,,,,,,,
Phulpur,Sarai Mohiuddin,1019,0.11552634,884,,,,,,,
Phulpur,Barji,2070,0.234752812,884,,,,,,,
Phulpur,Chak Amanullah Urf Chaqmoodan,631,0.071535883,884,,,,,,,
Phulpur,Chaq Hafiz Badruddin Urf Konar,2059,0.233519435,884,,,,,,,
Phulpur,Chaq Shahbeg Urframpur Dadi,930,0.105453759,884,,,,,,,
Phulpur,Agahua,2186,0.247908836,884,,,,,,,
Phulpur,Sarai Sultan,821,0.093119986,884,,,,,,,
Phulpur,Jamua,2456,0.278537706,884,,,,,,,
Phulpur,Rajepur Mai Sarai Aerjani,1093,0.123954419,884,,,,,,,
Phulpur,Raini,3335,0.378235704,884,,,,,,,
Phulpur,Saraidatte,4086,0.463338737,884,,,,,,,
Phulpur,Dhosra,1352,0.15334991,884,,,,,,,
Phulpur,Bomapur,1445,0.163833618,884,,,,,,,
Phulpur,Deura,1945,0.220568973,884,,,,,,,
Phulpur,Jagdeeshpur Urf Jalalpur,859,0.097436806,884,,,,,,,
Phulpur,Mansoorpur,1425,0.161572426,884,,,,,,,
Phulpur,Sarai Aziz Urf Azizpur,1461,0.165683683,884,,,,,,,
Phulpur,Sarai Gani,3952,0.448127084,884,,,,,,,
Phulpur,Sarai Wirindawan Urfchaq Jani,479,0.054268601,884,,,,,,,
Phulpur,Rampur Urf Doulatpur,1833,0.207824074,884,,,,,,,
Phulpur,Sehunadeeh,4142,0.469711187,884,,,,,,,
Phulpur,Bhaderpur Urf Deenapur,1751,0.198573745,884,,,,,,,
Phulpur,Chaq Sultan Mohammad Urf Nusar,792,0.089830979,884,,,,,,,
Phulpur,Serwadeeh,3533,0.400642058,884,,,,,,,
Phulpur,Nasratpur,1307,0.148210838,884,,,,,,,
Phulpur,Sarai Youdhisthir,272,0.030834433,884,,,,,,,
Phulpur,Husenpur,475,0.053857475,884,,,,,,,
Phulpur,Jalal Uddinpur Urf Mahpoora,2248,0.254897974,884,,,,,,,
Phulpur,Sarai Daud Urf Dhaqpura,1321,0.149855341,884,,,,,,,
Phulpur,Mehdipur Urf Poore Indra,930,0.105453759,884,,,,,,,
Phulpur,Trilokpur,970,0.109976142,884,,,,,,,
Phulpur,Chaq Mohiuddin,0,0,884,,,,,,,
Phulpur,Sarangpur Taluka Kahli,0,0,884,,,,,,,
Phulpur,Chaq Abdul Shakoor Urf Hatia G,0,0,884,,,,,,,
Phulpur,Chak Esa Urf Shiwgarh,0,0,884,,,,,,,
Phulpur,Godwa,0,0,884,,,,,,,
Phulpur,Sadhopur Urf Sulemanpur,799,0.090653231,884,,,,,,,
Phulpur,Fajlabad Urf Kaloopur,8525,0.966762236,884,,,,,,,
Phulpur,Atanpur,4253,0.482250523,884,,,,,,,
Phulpur,Mailhan,3830,0.434354371,884,,,,,,,
Phulpur,Padumpur,1091,0.123748855,884,,,,,,,
Phulpur,Sonkhari,466,0.052829661,884,,,,,,,
Phulpur,Gauhani,1517,0.172056132,884,,,,,,,
Phulpur,Saray Kutubddin Urf Shekhpur J,2581,0.292721544,884,,,,,,,
Phulpur,Sikandra,6546,0.742287569,884,,,,,,,
Phulpur,Gagawr,2598,0.294571611,884,,,,,,,
Phulpur,Arwansimai Bahadurgarh,6091,0.690691285,884,,,,,,,
Phulpur,Bhane Mau,2132,0.241741949,884,,,,,,,
Phulpur,Chaq Nooruddin Urf Nagdilpur,2025,0.22961374,884,,,,,,,
Phulpur,Jugunideeh,8148,0.924005157,884,,,,,,,
Phulpur,Rasulpur,1251,0.141838389,884,,,,,,,
Phulpur,Mailha,3034,0.344112266,884,,,,,,,
Phulpur,Aalemau,1075,0.121898789,884,,,,,,,
Phulpur,Noorpur,8431,0.956072967,884,,,,,,,
Phulpur,Chaq Mohamid,430,0.048718403,884,,,,,,,
Phulpur,Sarai Lili Urf Berchanpur,3011,0.341439948,884,,,,,,,
Phulpur,Chaq Shahabuddin Urf Chitha,337,0.038234696,884,,,,,,,
Phulpur,Chak Sulatan Urf Newada,1124,0.127448987,884,,,,,,,
Phulpur,Hasanpur Mai Chak Mansoor,3181,0.360762859,884,,,,,,,
Phulpur,Sultanpur,750,0.085103033,884,,,,,,,
Phulpur,Khanpur,1215,0.137727132,884,,,,,,,
Phulpur,Sarai Saiydbare Urf Yaseenpur,73,0.008222516,884,,,,,,,
Phulpur,Atraura,2826,0.320472534,884,,,,,,,
Phulpur,Kutubpur,1863,0.211318643,884,,,,,,,
Phulpur,Meerakpur,2527,0.286554658,884,,,,,,,
Phulpur,Abhae Pur,4438,0.503217936,884,,,,,,,
Phulpur,Saoraha,5525,0.626555666,884,,,,,,,
Phulpur,Bhanewara,2899,0.328695049,884,,,,,,,
Phulpur,Ramgarh Kothari,5462,0.619360965,884,,,,,,,
Phulpur,Herbhanpur,2193,0.248731088,884,,,,,,,
Phulpur,Chak Yarmohammad Urf Rampur,595,0.067424625,884,,,,,,,
Phulpur,Sarangpur Taluka Belwa,924,0.10483707,884,,,,,,,
Phulpur,Balkaranpur,3004,0.340617696,884,,,,,,,
Phulpur,Chamarupur Urf Beerganj,1535,0.174111762,884,,,,,,,
Phulpur,Sarai Lili Urf Khojapur,3276,0.371452129,884,,,,,,,
Phulpur,Bharehta,1131,0.128271239,884,,,,,,,
Phulpur,Latifpur,4539,0.514729458,884,,,,,,,
Phulpur,Rasoolpur Dehmafi,1176,0.13341031,884,,,,,,,
Phulpur,Malipur,1517,0.172056132,884,,,,,,,
Phulpur,Chaq Kutubujjama Urf Jalalpur,975,0.110592831,884,,,,,,,
Phulpur,Dalipur,1224,0.138754946,884,,,,,,,
Phulpur,Jalaluddinpur,348,0.039468074,884,,,,,,,
Phulpur,Chaimalpur,3120,0.35377372,884,,,,,,,
Phulpur,Kasarawe May Chakoliya,1849,0.20967414,884,,,,,,,
Phulpur,Bhamae Husamganj,5565,0.631078049,884,,,,,,,
Phulpur,Balkranpur Mai Kasrawe,2534,0.28737691,884,,,,,,,
Phulpur,Saraisultan Urf Alipur,1131,0.128271239,884,,,,,,,
Phulpur,Chaq Payagi,359,0.040701451,884,,,,,,,
Phulpur,Saray Smael Urf Madhpur,163,0.01850066,884,,,,,,,
Phulpur,Atamadpur Urf Mishrapur,1695,0.192201295,884,,,,,,,
Phulpur,Chak Bikhari Urf Parsadih,1523,0.172672821,884,,,,,,,
Phulpur,Chak Kajiolia Urf Khojapur,1902,0.215635463,884,,,,,,,
Phulpur,Tulapur,2483,0.281621149,884,,,,,,,
Phulpur,Shrai Shekhpeer Urf Salmapur,3966,0.449771587,884,,,,,,,
Phulpur,Pooranpur,888,0.100725812,884,,,,,,,
Phulpur,Benipur,682,0.077291644,884,,,,,,,
Phulpur,Shivgarh,950,0.107714951,884,,,,,,,
Phulpur,Makhdoompur,966,0.109565016,884,,,,,,,
Phulpur,Chitraha,899,0.10195919,884,,,,,,,
Phulpur,Chintamanpur,872,0.098875746,884,,,,,,,
Phulpur,Shahapur,2429,0.275454262,884,,,,,,,
Phulpur,Patulki,4606,0.522335285,884,,,,,,,
Phulpur,Chaqpeer Mohammd,63,0.007194701,884,,,,,,,
Phulpur,Silokhra,3464,0.392830669,884,,,,,,,
Phulpur,Chorhae,607,0.068863565,884,,,,,,,
Phulpur,Korapur,3183,0.360968421,884,,,,,,,
Phulpur,Udaepur,2039,0.231258243,884,,,,,,,
Phulpur,Beerbhanpur,3036,0.344317828,884,,,,,,,
Phulpur,Rajapur May Kajioliya,60,0.006783575,884,,,,,,,
Phulpur,Khwajgipatti Urf Belahabandh,2802,0.317800216,884,,,,,,,
Phulpur,Hemapur,2476,0.280798898,884,,,,,,,
Phulpur,Malkapur,877,0.099492435,884,,,,,,,
Phulpur,Sawdih,9060,1.027403287,884,,,,,,,
Phulpur,Mugara,789,0.089419854,884,,,,,,,
Phulpur,Shefkhanpur Mai Chaqsalik,3346,0.379469081,884,,,,,,,
Phulpur,Kutubpatti Urf Ahiapur,3078,0.349045775,884,,,,,,,
Phulpur,Firojpur Urf Shekhpur,2474,0.280593335,884,,,,,,,
Phulpur,Saraikhowaja Klan,558,0.063313368,884,,,,,,,
Phulpur,Dariyapur,1606,0.182128713,884,,,,,,,
Phulpur,Gagoor,2063,0.23393056,884,,,,,,,
Phulpur,Lilhat,2130,0.241536387,884,,,,,,,
Phulpur,Dhokari,3678,0.417087088,884,,,,,,,
Phulpur,Tisaura,3120,0.35377372,884,,,,,,,
Phulpur,Sarai Abhaichand Urf Chandauki,2574,0.291899294,884,,,,,,,
Phulpur,Chak Kashim Urf Phoolpur Bahar,1157,0.131149119,884,,,,,,,
Phulpur,Boodae,4796,0.543919387,884,,,,,,,
Phulpur,Sarai Abdulmalik,9883,1.120728835,884,,,,,,,
Phulpur,Saray Manohar Urf Barjibara,1088,0.123337729,884,,,,,,,
Phulpur,Fazilapur,783,0.088803165,884,,,,,,,
Phulpur,Chak Abusaed Urf Pooremiya,615,0.069685817,884,,,,,,,
Phulpur,Parasinpur,2188,0.248114399,884,,,,,,,
Phulpur,Saray Ghurdas Urf Mahajudwa,3143,0.356446038,884,,,,,,,
Phulpur,Beer Kaji,6446,0.730981611,884,,,,,,,
Phulpur,Pali,3339,0.378646829,884,,,,,,,
Phulpur,Chaq Abdul Krim Urf Pure Mulai,3292,0.373302195,884,,,,,,,
Phulpur,Mansi Bujurg,247,0.027956552,884,,,,,,,
Phulpur,Rampur Maya Keshawrampur Urf M,865,0.098053495,884,,,,,,,
Phulpur,Sarai Pargair Abad,0,0,884,,,,,,,
Phulpur,Sarai Abdul Ganigair Abad,0,0,884,,,,,,,
Phulpur,Chak Miya Urf Chakesha(Gairaba,0,0,884,,,,,,,
Phulpur,Chaq Dostmohammad Urfmohammadp,0,0,884,,,,,,,
Phulpur,Chilaura,5734,0.650195398,884,,,,,,,
Phulpur,Khudaypur,5014,0.568586933,884,,,,,,,
Phulpur,Firozpur Ta.Bharahri,767,0.086953099,884,,,,,,,
Phulpur,Junedpatti Gairabad,0,0,884,,,,,,,
Phulpur,Chak Alabksh Gair Awad,0,0,884,,,,,,,
Phulpur,Chak Mohamd Urf Pooresood,2683,0.304233066,884,,,,,,,
Phulpur,Jaferpur Urf Babuganj,3700,0.419553843,884,,,,,,,
Phulpur,Mansi Khurd,790,0.089625417,884,,,,,,,
Phulpur,Roodapur,3018,0.342262199,884,,,,,,,
Phulpur,Kanauja Kla,1642,0.186239972,884,,,,,,,
Phulpur,Aata,2404,0.272576382,884,,,,,,,
Phulpur,Narae,1909,0.216457715,884,,,,,,,
Phulpur,Kanauja Khurd,2123,0.240714135,884,,,,,,,
Phulpur,Chilauri,1379,0.156433354,884,,,,,,,
Phulpur,Chaq Husaina Urf Chor Kariya,2106,0.238864069,884,,,,,,,
Phulpur,Sarai Husena,1506,0.170822755,884,,,,,,,
Phulpur,Bagae Khurd,5360,0.607849444,884,,,,,,,
Phulpur,Baro,3872,0.439082317,884,,,,,,,
Phulpur,Akdala,2647,0.300121808,884,,,,,,,
Phulpur,Bharahri,663,0.075236015,884,,,,,,,
Phulpur,,0,0,884,,,,,,,
Phulpur,Phulpur (NP),38042,4.313942652,884,,,,,,,
Pindra,Bira Patti,5164,0.585627533,990,,,,,,,
Pindra,Krisnapur Khurd,870,0.098666558,990,,,,,,,
Pindra,Sarvipur,817,0.092680915,990,,,,,,,
Pindra,Barhikala,4926,0.558595599,990,,,,,,,
Pindra,Barhi Newada,8124,0.92120968,990,,,,,,,
Pindra,Harinathpur,2976,0.337513,990,,,,,,,
Pindra,Dallipur,2030,0.230157606,990,,,,,,,
Pindra,Fatehpur,1458,0.165280965,990,,,,,,,
Pindra,Taridih,201,0.022784058,990,,,,,,,
Pindra,Ashwari,2110,0.239232612,990,,,,,,,
Pindra,Tari,2370,0.268774654,990,,,,,,,
Pindra,Bhawanipur,358,0.0405479,990,,,,,,,
Pindra,Maksudan Patti,649,0.073565476,990,,,,,,,
Pindra,Hamirapur,2767,0.313763515,990,,,,,,,
Pindra,Arazi Tari,245,0.027804275,990,,,,,,,
Pindra,Khemapur Bandobasti,211,0.02394257,990,,,,,,,
Pindra,Ghamhapur,3373,0.38250186,990,,,,,,,
Pindra,Khemapur Nilami,135,0.015253734,990,,,,,,,
Pindra,Chak Chamran,1168,0.132456474,990,,,,,,,
Pindra,Gangkala,5409,0.613431807,990,,,,,,,
Pindra,Araji Hasanpur,124,0.014095223,990,,,,,,,
Pindra,Kushmara,4175,0.473445008,990,,,,,,,
Pindra,Virdawalpur,1112,0.126084662,990,,,,,,,
Pindra,Ateshua,5932,0.672708976,990,,,,,,,
Pindra,Noniyapur,647,0.073372391,990,,,,,,,
Pindra,Lachhi Rampur,1228,0.139214458,990,,,,,,,
Pindra,Bharthipur,950,0.107741563,990,,,,,,,
Pindra,Azoarepur,335,0.038037792,990,,,,,,,
Pindra,Rasulpur,1018,0.115464974,990,,,,,,,
Pindra,Nimaich,2350,0.266457631,990,,,,,,,
Pindra,Dhanrajaipur,2520,0.285766155,990,,,,,,,
Pindra,Lakhansi,967,0.109672416,990,,,,,,,
Pindra,Kharawan,8965,1.016593788,990,,,,,,,
Pindra,Devchandpur,2120,0.240391124,990,,,,,,,
Pindra,Paschimpur,1246,0.141338396,990,,,,,,,
Pindra,Aneai,4497,0.509938119,990,,,,,,,
Pindra,Karampur,1994,0.226102816,990,,,,,,,
Pindra,Sonpurwa,1406,0.159488409,990,,,,,,,
Pindra,Chak Lakhansipur,9,0.000965426,990,,,,,,,
Pindra,Kaithauli,29,0.003282449,990,,,,,,,
Pindra,Chak Kharawan,4987,0.565546667,990,,,,,,,
Pindra,Chak Bhatan,206,0.023363314,990,,,,,,,
Pindra,Chak Chadara,2,0.000193085,990,,,,,,,
Pindra,Amilo,301,0.034176087,990,,,,,,,
Pindra,Bhohar,5260,0.596440306,990,,,,,,,
Pindra,Siswa,2784,0.315694368,990,,,,,,,
Pindra,Rampur,3674,0.416677948,990,,,,,,,
Pindra,Ratanpur,2503,0.283835303,990,,,,,,,
Pindra,Murdaha,4376,0.496229067,990,,,,,,,
Pindra,Sheyarah,1064,0.120678275,990,,,,,,,
Pindra,Purabpur,2074,0.235177822,990,,,,,,,
Pindra,Daharak,155,0.017570757,990,,,,,,,
Pindra,Jamalpur,1129,0.128015514,990,,,,,,,
Pindra,Chauka,1944,0.220503344,990,,,,,,,
Pindra,Dhoraipur,1137,0.12898094,990,,,,,,,
Pindra,Chak Machhiya,330,0.037458537,990,,,,,,,
Pindra,Changwar,3688,0.41822263,990,,,,,,,
Pindra,Kakalpur,2440,0.276691149,990,,,,,,,
Pindra,Dihwa,2179,0.247149107,990,,,,,,,
Pindra,Sarai Takki,2292,0.259892733,990,,,,,,,
Pindra,Puari Khurd,5879,0.666723333,990,,,,,,,
Pindra,Mahuari,46,0.005213301,990,,,,,,,
Pindra,Kavirampur,4822,0.546817399,990,,,,,,,
Pindra,Pashchim Patti,1280,0.1452001,990,,,,,,,
Pindra,Madhumakhiya,3184,0.361069398,990,,,,,,,
Pindra,Khariya Khas,4424,0.501635453,990,,,,,,,
Pindra,Gang Khurd,736,0.083412823,990,,,,,,,
Pindra,Majhgawan Kala,2367,0.268388483,990,,,,,,,
Pindra,Purab Patti,553,0.062752703,990,,,,,,,
Pindra,Aharak,1418,0.160840005,990,,,,,,,
Pindra,Ramai Patti,2910,0.329982675,990,,,,,,,
Pindra,Shahpur,2617,0.296772013,990,,,,,,,
Pindra,Nihalapur,1575,0.178603847,990,,,,,,,
Pindra,Gahani,2322,0.263368267,990,,,,,,,
Pindra,Kharariya Taluka Birawn,1309,0.14848255,990,,,,,,,
Pindra,Aura,3193,0.362034825,990,,,,,,,
Pindra,Virshapur,289,0.032824491,990,,,,,,,
Pindra,Ajor Patti,1556,0.176479909,990,,,,,,,
Pindra,Pashchim Patti,4544,0.515344505,990,,,,,,,
Pindra,Babatpur,3121,0.353925245,990,,,,,,,
Pindra,Majhgawan Khurd,831,0.094225597,990,,,,,,,
Pindra,Ramnagar,1725,0.195595348,990,,,,,,,
Pindra,Kaniyar,7095,0.804586195,990,,,,,,,
Pindra,Tilawar,2278,0.258348051,990,,,,,,,
Pindra,Telari,397,0.044988861,990,,,,,,,
